tweetid,convoid,timestamp,printname,screenname,verified,mentions,cards,body,lang,links,likes,retweets
1124436098346835969,1124356453840707586,1556921431,Nawal.A.AlTamimi 🕊,NawalALTamimi,False,AltamimiEisa NetflixMENA,False,انااا,ar,,,
1124356705528287238,1124356453840707586,1556902502,Hamied🐺,Hamied81851019,False,NetflixMENA,False,غيرو طريقة الدفع عشان تتسهل علينا الاشتراكات,ar,,,
1124357993233956864,1124356453840707586,1556902809,Meriam Al Sultan,AlSultan_Meriam,False,Hamied81851019 NetflixMENA,False,إيش طريقة الدفع المتاحة لكم؟,ar,,,
1124363919605293065,1124356453840707586,1556904222,•افلام ، مسلسلات•  SM,mzz66749,False,NetflixMENA,False, https://twitter.com/mzz66749/status/1124259569524510720?s=21 …,und,https://t.co/wAE25sgOak,3,
1124368482735415296,1124356453840707586,1556905310,Milano,Milano20303402,False,NetflixMENA,False,أبي مسلسلات مو مشهورة بس بطلله وما تكون رعب ولا خيال بلييز اللي عنده/ها يكتب,ar,,,
1124356741884518400,1124356453840707586,1556902511,عبدالله YNWA#,suliti301,False,NetflixMENA,False,الله يشغلنا بطاعته,ar,,,
1124732262266884096,1124356453840707586,1556992042,ABDULRAHMAN 𖤐,__gg1,False,NetflixMENA,False,بسأل The protector خلص خلاص ولا باقي ثالث؟,ar,,,
1124356941629874176,1124356453840707586,1556902559,مبارك الروقي🇸🇦MBS,tatsumi511,False,NetflixMENA,False,طيب والافلام وين ؟,ar,,,
1124371828678582272,1124356453840707586,1556906108,👑D R,l_3wm,False,NetflixMENA,False,بالزبط,ar,,,
1124575879009640448,1124356453840707586,1556954757,تميم.,TameemAlj,False,NetflixMENA,False,اشوف مسلسل عشان اشوف مسلسل,ar,,,
1124374641970118656,1124356453840707586,1556906779,سامي,samissai,False,NetflixMENA,False,الفضاوة اللي فيك و الله ,ar,,,
1127028953263366145,1124356453840707586,1557539616,عبدالمجيد الشهراني,mejo017,False,NetflixMENA,False,"حطوا اسماء الافلام والمسلسلات بالانجليزي 
حطوا اسماء الافلام والمسلسلات بالانجليزي 
حطوا اسماء الافلام والمسلسلات بالانجليزي 
حطوا اسماء الافلام والمسلسلات بالانجليزي",ar,,,
1124409656988905473,1124356453840707586,1556915127,عمــــر البلـــــوشي,Binsmma84,False,NetflixMENA,False,The 100  وين,und,,,
1124448575386210308,1124356453840707586,1556924406,🇸🇦 وطن لانحميه لانستحق العيش فيه 🇸🇦,mahmmed_ksa2030,False,NetflixMENA,False,"بصراحه فلم الكوكب المهاجر كسر غرور الامريكان في احتلال صدارة ابطال نهاية العالم والمنقذين فيها 
الدور الآسيوي بدأ يبرز بقوة في أفلام المستقبل 
شكرا نتفليكس",ar,,,
1124377240454729728,1124356453840707586,1556907398,مشاري,Mxsh3r,False,NetflixMENA,true, pic.twitter.com/xImuKAGrzT,und,https://t.co/xImuKAGrzT,,
1124369964708843526,1124356453840707586,1556905664,SM 🇸🇦,SMi7_9,False,NetflixMENA,False,وش هالحياه التافهه..  التسويق مو كذا يانتفليكس في اشياء اهم من مسلسلاتكم,ar,,,
1124656972731768833,1124356453840707586,1556974092,عبدالله. #justcris,i3badi_RM,False,NetflixMENA,False,The blacklist ليه الموسم السادس مو موجود ؟,ar,,,
1124714579018375168,1124356453840707586,1556987826,Abdulelah M.,ilwehe,False,NetflixMENA,False,تغريدة المسلسلات العربية وينها؟,ar,,,
1124359066732630017,1124356453840707586,1556903065,gamer,Saleh08861879,False,NetflixMENA,False,اذا ما تدري قل ما ادري مو تحطونه بالجدول بعيد تسحبون علينا,ar,,,
1124816244195123201,1124356453840707586,1557012065,н̵αssσOσи,Hasson_bhr,False,NetflixMENA,False,ليه حذفتو ديكستر,ar,,,
1124359224744656899,1124356453840707586,1556903103,nonesense.,Vo4DkA,False,NetflixMENA,False,"حياتي:
يخرب شي وازينه عشان يخرب شي ثاني
اسوي نفس الشي مرارا وتكرارا",ar,,,
1124391030302945286,1124356453840707586,1556910686,NvQ,iSecreT8,False,NetflixMENA,False,دامك من الناس الفله هات اي حساب مجاني لمده شهر لاهنت ☻,ar,,,
1124357536109486080,1124356453840707586,1556902700,Adel.,3weedll,False,NetflixMENA,False,الله لايشغلنا الا بطاعته,ar,,,
1124706595974320129,1124356453840707586,1556985923,عبدالإله العالمي,AbdulelahHarbe,False,NetflixMENA,False,هل نزل مسلسل wakking dead 9؟,und,,,
1125650235399733248,1124356453840707586,1557210904,Sufana Alsrani,iixdjz,False,NetflixMENA,False,طيب رجعو خاصية الاشتراك عبر رصيد الجوال عشان نحتفل معكم,ar,,,
1124357329095467008,1124356453840707586,1556902651,نواف,nawaf_alotepi,False,NetflixMENA,False,اقول متى الجزء الخامس من بيكي بلايندرز,ar,,,
1124357702514352134,1124356453840707586,1556902740,kh,khsaiif,False,NetflixMENA,False,فكونا ونزلوا فلم Extremely Wicked,und,,,
1126398064980365312,1124356453840707586,1557389200,Abdullah Alghamdi..MBS 🎲🀄️,Madness9aAl,False,NetflixMENA,False,كثفوا مسلسلات الأنمي الياباني,ar,,,
1126421899020521472,1124356453840707586,1557394883,Mishaal,Mishaal_94,False,NetflixMENA,False,نبي نفس المسلسلات بنتفليكس  الأمريكي مو ادفع نفس القيمة و المسلسلات اقل من مسلسلات رمضان ,ar,,,
1124356866602041344,1124356453840707586,1556902541,علي الزيرجاوي,AliIRAQI211,False,NetflixMENA,False,والله صحيح لوما سينمانا چان دحنه,fa,,,
1124696799560773632,1124356453840707586,1556983587,SAM🍋,s_am9s,False,NetflixMENA,False,طيب عجلو وين The100 5!!!,ar,,,
1124719586325270528,1124356453840707586,1556989020,غاده,Ghada7r,False,s_am9s NetflixMENA,False,انتِ حماره تستنيهم؟ روحي شوفيه ب ايجي بست وارتاحي ذولا يومهم عن سنه,ar,,,
1124724782480723970,1124356453840707586,1556990259,SAM🍋,s_am9s,False,Ghada7r NetflixMENA,False,ياخي رفعو ضغطي ادخل يوديني صفحه ثانيه,ar,,,
1124748794002849792,1124356453840707586,1556995983,غاده,Ghada7r,False,s_am9s NetflixMENA,False,عواافي,ar,,,
1124357557286469632,1124356453840707586,1556902705,Saleh ♔,ASOIFAR,False,NetflixMENA,False,فيها entertainment ثاني غير المسلسلات حاول تنوع شوي,ar,,,
1124357895133585408,1124356453840707586,1556902786,.,ihuman95,False,ASOIFAR NetflixMENA,true,عندك مشكلة مع صاحب الحساب؟ pic.twitter.com/dJE4Z1yOYc,ar,https://t.co/dJE4Z1yOYc,,
1124358533758242816,1124356453840707586,1556902938,Saleh ♔,ASOIFAR,False,ihuman95 NetflixMENA,true, pic.twitter.com/VK0NvnNhPR,und,https://t.co/VK0NvnNhPR,,
1124365943306641409,1124356453840707586,1556904705,ابو ناصر,SAlfard,False,NetflixMENA,False,"عيال عمي يجون  عندنا في البيت من بعد السفر نسلم على بعض ونتحمد لهم على السلامه
بعدين نجلس مع بعض نتابع مسلسل على  
#Netflix",ar,/hashtag/Netflix?src=hash,,
1124739947313926144,1124356453840707586,1556993874,REHAB ALOMAIRY,Rehab1991M,False,NetflixMENA,False,محد خرب بزران المتوسط والثانوي غيركم ,ar,,,
1124683695858888704,1124356453840707586,1556980463,Rexny,Rexny3,False,NetflixMENA,False,فيلم افنجرز إند قيم متى؟؟,ar,,1,
1124467898414764033,1124356453840707586,1556929013,Khaled,khaledalobaid11,False,NetflixMENA,False,طيب وش صار على the 100 ؟,ar,,,
1125586434960838656,1124356453840707586,1557195693,علي القرني,AASSQ87,False,khaledalobaid11 NetflixMENA,False,نزل الموسم السادس وانتوا باقي ما نزلتوا الخامس ,ar,,,
1124377045423808512,1124356453840707586,1556907352,Ab,BODx_,False,NetflixMENA,False,خلاص عرفنا انك فلاوي وصايد جونا عطوه قطته,ar,,,
1124357830277062656,1124356453840707586,1556902770,Netflix MENA,NetflixMENA,False,,False,أتكلم وأتنفس وأكل وأشعر طبيعي ,ar,,,
1126465696995659776,1124356453840707586,1557405325,خـ ـالــ ـد,j_k955,False,NetflixMENA Hudedit,False,متى ينزل  بلاك لست  الجزء السادس,ar,,1,
1124389387587018758,1124356453840707586,1556910294,Nix,Poisson_wine,False,NetflixMENA,False,متى ينزل الموسم الثالث من riverdale,ar,,1,
1124356637173669889,1124356453840707586,1556902486,GHAZI🎓,Gze_18,False,NetflixMENA,False,اقول وين the100 بسس؟؟؟,ar,,,
1124428367821004800,1124356453840707586,1556919588,Anas Arafat,_lpse,False,NetflixMENA,False,"ماعندك مسؤوليات انت 
متى تنام متى تاكل",ar,,,
1124356827469295616,1124356453840707586,1556902531,Brhoomvic ⓭بطل الدوري,BrHooMoVic_,False,NetflixMENA,False,كذاب نحتفل بعشاء,ar,,,
1124366951164329984,1124356453840707586,1556904945,MaX,i_Mo88,False,NetflixMENA,False,معد فيه مسلسلات زينه للاسف,ar,,,
1124367049860501505,1124356453840707586,1556904969,MaX,i_Mo88,False,NetflixMENA,False,نزلوا اشياء جديدة ملينا من التحميل من المواقع,ar,,,
1124361300866416641,1124356453840707586,1556903598,Ahmed,stn6_,False,NetflixMENA,False,اقول ترا زرفتوا فلوسي بدون ماشترك على كيفكم!,ar,,,
1124358059416064001,1124356453840707586,1556902825,فيصل.,Fi9alov,False,NetflixMENA,False,على كيفك يالغالي,ar,,,
1124357018465308672,1124356453840707586,1556902577,قسوره,justsmufc,False,NetflixMENA,False,ماجاوبتني ليه مسلسلات اقدر احملها بنت فليكس ومسلسلات لا ؟,ar,,,
1124357049276674052,1124356453840707586,1556902584,Majjz |🕶️,alwanimaged,False,NetflixMENA,False,ابي فلم جامد ي عيال، نستقبل آرائكم,ar,,,
1124357734063853570,1124356453840707586,1556902748,♀,Justme_120,False,NetflixMENA,False,اعطيك حظر واشوف مسلسل.,ar,,,
1124431489297416198,1124356453840707586,1556920332,Saeed,sj79_s,False,NetflixMENA,False,عطوني اشتراك مجانا استاهل ,ar,,,
1124596514016387072,1124356453840707586,1556959677,مبارك ✨,mu23910294,False,NetflixMENA,False,يارجل على زق كل المسلسلات المطلوبه والأفلام مالقاها في نت فلكس وموجده في موفيز فور يؤ الله يخليه بس,ar,,,
1124373657109893121,1124356453840707586,1556906544,abdulaziz-Alharbi,999zeeezo,False,NetflixMENA,False,ليش قيم اوف ثرونز ما يعرض في نت فليكس؟,ar,,,
1124357943233789957,1124356453840707586,1556902797,سعيد,lRonaIdo,False,NetflixMENA,False,خلصت ام مسلسلاتكم جيبوا شيء جديد,ar,,,
1124357857565118464,1124356453840707586,1556902777,El b,aaaaa12th5,False,NetflixMENA,False,"تعالو هنا مابتندمون 
قروب سينمائي فخم بالواتساب يجمع أساطير السينما حياكم يامتابعين السينما مع توزيع حسابات نتفليكس تغطيات سينمائية كامله ، أدخل بحترامك للقوانين 

 https://chat.whatsapp.com/FKDAPVyFS8u9HaDI95LWyp …",ar,https://t.co/YV2VvueY03,,
1124392475420966912,1124356453840707586,1556911030,Boom2999,boom2999,False,NetflixMENA,False,واحتفل بالاجازة اذا جاني حساب نت فلكس مجاني,ar,,,
1124370587898589185,1124356453840707586,1556905812,Jozef,JozefA86,False,NetflixMENA,False,متى ينزل مسلسل تيد باندي الي من بطولة زاك,ar,,,
1124407178050326528,1124356453840707586,1556914536,8,Periodtbish,False,NetflixMENA,False,متى ينزل extremely wicked shockingly evil and vile ??,en,,,
1123561916046225408,1123554199919386628,1556713010,زياد العتيبي ツ,zyad0100,False,NetflixMENA,False,اعطوني اقتراحات,ar,,,
1123568171846381569,1123554199919386628,1556714501,Netflix MENA,NetflixMENA,False,zyad0100,False,ايش جوك؟ ,ar,,,
1123972948354838529,1123554199919386628,1556811007,Slutan,S4tcn,False,NetflixMENA zyad0100,False,نعم كم باقي علي the100 الموسم 5 ؟؟؟؟؟؟!,ar,,1,
1123578001566969857,1123554199919386628,1556716845,M,JecVc1,False,NetflixMENA,true, pic.twitter.com/7vt5lsBGe4,und,https://t.co/7vt5lsBGe4,2,
1123930654897577987,1123554199919386628,1556800924,🕯بن محمد🕯,dninetis,False,NetflixMENA,False,حطو جميع مواسم RuPaul drag race : all stars !!!,und,,1,
1123951725612863490,1123554199919386628,1556805948,محمد العتيبي,m_m_292,False,NetflixMENA,False,"انا تخرججججت 
بس ماعندي حساب بنتفلكس للاسف ",ar,,1,
1123554424184553473,1123554199919386628,1556711224,Ꮃ.,xwsam,False,NetflixMENA,False,وسسسسسسسن واو حط لايك رديت بدري ترا ههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,ar,,1,
1123807089317568512,1123554199919386628,1556771464,·.,____wii1,False,NetflixMENA,False,متى حينزل فلم After؟,ar,,1,
1123705060930785287,1123554199919386628,1556747138,‏﮼علي،بن،راشد,geass_r,False,NetflixMENA,False,مته يمزل سبرينا @NetflixMENA,ar,/NetflixMENA,1,
1123570387630153728,1123554199919386628,1556715029,Saud.,_SaudNasser1,False,NetflixMENA,False,الى الان مانزل The100 الموسم الخامس وش سبب التأخير !!!!,ar,,1,
1123554821095788547,1123554199919386628,1556711318,‏عبدالله‌إلحربي,1ahr0,False,NetflixMENA,False,انا,ar,,1,
1123870880088588291,1123554199919386628,1556786672,On Fire,Taker_fan_,False,NetflixMENA,False,متى يعرض الموسم السادس من مسلسل الـ Vikings,ar,,1,
1123554610881417216,1123554199919386628,1556711268,Samah,Salhumaidd,False,NetflixMENA,False,انا .. بس ماش اول فلم شفته باجازتي مره ما جاز لي مره ثانيه اقترحوا افلام صح,ar,,1,
1123556334543220736,1123554199919386628,1556711679,J🍒,AJandJK,False,NetflixMENA,False,Not me,en,,1,
1123554421235945475,1123554199919386628,1556711223,رايد,Shinsuxe,False,NetflixMENA,False,المفروض تعطونا هدايا بمناسبة العطله,ar,,1,
1123554409965867008,1123554199919386628,1556711220,موحامد,liil_61,False,NetflixMENA,true,مستعد من بدري  pic.twitter.com/y04QIjka6B,ar,https://t.co/y04QIjka6B,6,
1123554807879540738,1123554199919386628,1556711315,Netflix MENA,NetflixMENA,False,liil_61,False,تخطيط ,ar,,1,
1123569340580802560,1123554199919386628,1556714780,🌈A🐋,AAA_123_AAA_,False,NetflixMENA liil_61,False,مانزلتو الجزء الخامس من the 100,ar,,,
1123583186729091073,1123554199919386628,1556718081,انسان بسيط,abusaad_2004,False,NetflixMENA,False,"فيه استفسار
مسلسل جيم اف ثرونز
ليه موجود عندكم
مسلسل جميل ومتابع وقوي
هل يمكن عرضه عندكم",ar,,,
1123674500720148480,1123554199919386628,1556739852,Batool ♥️,Batgirl9107,False,abusaad_2004 NetflixMENA,False,المسلسل مرهه غالي فيمكن ياخذون سنوات على ما ينزل,ar,,1,
1123562731221733376,1123554199919386628,1556713204,.,Seventyfive87x,False,NetflixMENA,False,لا نطرونيي,ar,,,
1123557640024547328,1123554199919386628,1556711990,TH,x7irv,False,NetflixMENA,true, pic.twitter.com/IEAOAre0hK,und,https://t.co/IEAOAre0hK,,
1125353824980492290,1123554199919386628,1557140234,ميم,mushari06,False,NetflixMENA,False,عندي سبب واحد مايخليني احذف برنامجكم المخيس ,ar,,,
1123554326641823745,1123554199919386628,1556711200,Kenpachi.,Saud_OW,False,NetflixMENA,False,lets go dude. ,en,,,
1123554519533674497,1123554199919386628,1556711246,𓅓 Abdullah al-subaie,xoip1,False,NetflixMENA,False,صيف فحم *٢,ar,,,
1123572423679410180,1123554199919386628,1556715515,okgemrs,stomak123,False,NetflixMENA,False,وين the 100 موسم خمسة مانزل,ar,,,
1123556080087384064,1123554199919386628,1556711618,#وليد EL Padrino,WaleeedTV,False,NetflixMENA,true,الإجازة برعاية Friends  pic.twitter.com/f4fviEfx9H,ar,https://t.co/f4fviEfx9H,,
1123575545080492032,1123554199919386628,1556716259,ََ,llls_711,False,NetflixMENA,False,والله انا,ar,,,
1123603437416013825,1123554199919386628,1556722909,TALFADHLI,TALFADHLI9,False,NetflixMENA,False,Waiting  may 5th,en,,,
1123554340504002560,1123554199919386628,1556711204,strong.,xwll91x,False,NetflixMENA,False,كلنا بس يزعل اشتراكي خلص.,ar,,,
1123559914352279552,1123554199919386628,1556712532,DONEA 🇧🇷,donea_abbas,False,NetflixMENA,False,انا بس بدي حساب,ar,,,
1123554933259808769,1123554199919386628,1556711345,Shyma 💨,shyma2011a,False,NetflixMENA,False,ليش ماتضيفون مسلسلات تركية او هندية بس كويس على الاقل في مسلسلات كورية ,ar,,,
1123554380983226368,1123554199919386628,1556711213,Pãtchïi ⚠️,Patchi__Abdeb,False,NetflixMENA,False,,und,,,
1123554645845135361,1123554199919386628,1556711276,Sof𝚢α 🇱🇧,sofya_leb,False,NetflixMENA,False,بكره الصيف ..بس حلو بالافلام والمسلسلات ,ar,,,
1123556222601453568,1123554199919386628,1556711652,ZAID 🌊🎣,Octopus36806200,False,sofya_leb NetflixMENA,False,حبيتك بصيف,ar,,,
1124324992244748288,1123554199919386628,1556894941,Eilaf Fouad,olfatfo,False,NetflixMENA,False,كولينا,ar,,,
1123556208672149504,1123554199919386628,1556711649,ً,t2vmsf,False,NetflixMENA,False,ااانننننااااااااااااااا,ar,,,
1123554343599443968,1123554199919386628,1556711204,Mohamed,MK_7551,False,NetflixMENA,False,انا عطلت ,ar,,,
1123653651451478022,1123554199919386628,1556734881,M.,mah63_,False,NetflixMENA,False,خلها على الله,ar,,,
1123555278258147330,1123554199919386628,1556711427,محمدد,iim7med4,False,NetflixMENA,true,ملينا والله pic.twitter.com/P2NUGbeKVA,ar,https://t.co/P2NUGbeKVA,,
1123557604582731777,1123554199919386628,1556711982,LWA316🐺,krk_zx,False,NetflixMENA,False,ماعندي دراهم ,ar,,,
1123558481532002304,1123554199919386628,1556712191,مُبعثر,Asdf1558,False,NetflixMENA,False,"ياخي ردوا على سؤالي !!!!!

The last kingdom 
الجزء الثالث متى تنزل حلقاته ؟؟

والله تعبت من كثر السؤال",ar,,,
1123578330047971328,1123554199919386628,1556716923,Randa,randam101,False,NetflixMENA,true,بليز بدي the bridge!!! موجود ع Netflix هولندا!!!!!! Come on!! pic.twitter.com/8fGEDBgIjB,und,https://t.co/8fGEDBgIjB,,
1123562112624857089,1123554199919386628,1556713057,نُ.,iiQueenn_,False,NetflixMENA,False,"متى تنزلون the last kingdom الموسم الثالث؟
تعبت وأنا اسأل",ar,,,
1123585632151003136,1123554199919386628,1556718664,➰,GYTORCH,False,NetflixMENA,False,طيب والي ماعنده اجازة ويحبك وش له ,ar,,,
1123576866017808384,1123554199919386628,1556716574,maryam.,_marll4,False,NetflixMENA,False,ياخي خلاص نزلو لاكاسا طولتو,ar,,,
1123555509024563202,1123554199919386628,1556711482,sarah,aasarah20,False,NetflixMENA,False,السؤال ليش تطولون لين تنزلون المواسم والحلقات الجديدة؟ توكم تحطون theblacklist 5 وباقي ٣ حلقات وينتهي الموسم السادس ! نفس الشيء HTGAWM !,ar,,,
1123554951026958337,1123554199919386628,1556711349,dont care,txxhamister,False,NetflixMENA,False,نبي قيم اوف ثرونز,ar,,,
1123581782677512193,1123554199919386628,1556717746,.,zzxal55,False,NetflixMENA,False,متى ينزل الموسم الثاني من النخبه,ar,,,
1123554488516784128,1123554199919386628,1556711239,"#K⓭V,#Mr.S3D+58 .",alablan_saad,False,NetflixMENA,False,انا اخصلوا مسلسل سترنجر ثنيقز متى ينزل.,ar,,,
1123578779614556161,1123554199919386628,1556717030,نواف الضوّي,nawaf_th119,False,NetflixMENA kaka22_ricky,False,"قل لهم تراني مستعد وإني صرت صديقهم من فتره قريبه @kaka22_ricky
",ar,/kaka22_ricky,,
1123554947382042626,1123554199919386628,1556711348,معيض الطارقي,MaidGhamdi,False,NetflixMENA,False,المواقع سابقتكم بمواسم كامله لاكثر من مسلسل  وانتم مدري وش تنتظرون  نشوف البدايه عندكم والنهايه بالمواقع  شدوا حيلكم,ar,,,
1123554572230905856,1123554199919386628,1556711259,¹⁶,iixqer,False,NetflixMENA,False,انا,ar,,,
1123554406027362304,1123554199919386628,1556711219,shahad,sh_tmem,False,NetflixMENA,False,اناااااااا يليتت تعطوني واحد مجاني,ar,,,
1123554725868265473,1123554199919386628,1556711295,فهد..,FalEissi,False,NetflixMENA,False,جديدكم؟,ar,,,
1123561666363449344,1123554199919386628,1556712950,ريـاض الـعَـمـري 🇸🇦,Abu_Fai9al,False,NetflixMENA,False,عطونا بيكي بلايندرز ,ar,,,
1123555470021730304,1123554199919386628,1556711473,Amthaly🇰🇼🖤,AmthalAlMutairi,False,NetflixMENA,False,السلام عليكم نت فليكس انا ماعندي عطلة ,ar,,,
1123576854127022081,1123554199919386628,1556716571,Shekah 🗽,Shekah54,False,NetflixMENA,False,أتوقع انا الوحيدة اللي للحين ماتفرجت في نتفليكس,ar,,,
1123568629113610242,1123554199919386628,1556714610,estrella🌟,ahli7ever,False,NetflixMENA,False,اناااااااااااااااا,ar,,,
1123560102714384384,1123554199919386628,1556712577,a.majeed,A_m_jeed,False,NetflixMENA,False,ثانكس نتفلكس,ar,,,
1123607027035537409,1123554199919386628,1556723765,البندري 🎓,AlbandraiM,False,ReemOlayan NetflixMENA,False,Summer mood ,en,,,
1123559819888209920,1123554199919386628,1556712510,Faisal,DeFeDoF_07,False,NetflixMENA,False,نتفلكس انت سيري نفسه حق الايفون؟,ar,,,
1123597412394774532,1123554199919386628,1556721473,M7мD,M7mdOF1990,False,NetflixMENA,False,Fresh prince of Belair,en,,,
1123555186868457472,1123554199919386628,1556711405,𝙼𝚊𝚢𝚜,IMBloodyCake,False,NetflixMENA,true, pic.twitter.com/nwe6J9tfKB,und,https://t.co/nwe6J9tfKB,,
1123571178759774210,1123554199919386628,1556715218,majd khalaf,khalaf_majd,False,NetflixMENA,False,egybest is good enough,en,,,
1128620532457459718,1123554199919386628,1557919078,♪3ℓ♪⇒ᎯꙂᎧꙂ,AzoozPlays,False,khalaf_majd NetflixMENA,False,وش شعورك بعد ماقفلو egy best? ,ar,,,
1123554724643520512,1123554199919386628,1556711295,ANALISA,analisaalshref,False,NetflixMENA,False,انا,ar,,,
1123608195912622081,1123554199919386628,1556724044,عبدالله ضاوي,ana3tebe,False,NetflixMENA,False,السلام عليكم نتفلكس ، انا حملت واباخذ ترم صيفي,ar,,,
1123573509022785536,1123554199919386628,1556715774,لا يمكن أن يكون إلاسم فارغاً,c4_ksa,False,NetflixMENA,False,رجعوا دكستر تكفووون ما ارضى اشوف من غير نتفلكس وانا مشترك (بحلل فلوسي),ar,,,
1123608032066375682,1123554199919386628,1556724005,Saud 🌐,saud_jarbou,False,NetflixMENA,False,"انا اشتريت شاشة فور كي وابل تي في فور كي بس طفرت ماقدر اشترك نتفلكس 

لازم انتظر بعد رمضان عشان الراتب",ar,,,
1123554785834217472,1123554199919386628,1556711310,Mohamed Tarek 🇦🇹™,Muhammedtarek94,False,NetflixMENA Yasmin_Bahaa,False,@Yasmin_Bahaa yalla go on ,en,/Yasmin_Bahaa,,
1123555582210916352,1123554199919386628,1556711500,ج|24,A7mdgbali,False,NetflixMENA,False,The 100 S5 امته بينزل ؟,ar,,,
1123633630797029376,1123554199919386628,1556730108,Nan21♒️,nanmohamad21,False,NetflixMENA,False,اننناااا,ar,,,
1125690183691714560,1123554199919386628,1557220428,“,iktt0,False,NetflixMENA,False,مستعدين لكن في خاطرنا نشوف the 100,ar,,,
1123554884324872193,1123554199919386628,1556711333,حَمْيون𖥸,chan7mra,False,NetflixMENA,true,انا انا انا انا انا pic.twitter.com/7DGHars9HJ,ar,https://t.co/7DGHars9HJ,,
1123554480220405761,1123554199919386628,1556711237,الدون عميرـر ¹³,samba712,False,NetflixMENA,False,انا انتظر توقيع هازارد ومهاجم,ar,,,
1123573393209556992,1123554199919386628,1556715746,SALLY SHQEIR,SAL_Bsh,False,NetflixMENA,False,قربت أخلص امتحانات ,ar,,,
1123555391303028736,1123554199919386628,1556711454,SOUL,iiiiczn,False,NetflixMENA,False,"أعلنها لك""كل وقتي صار وقتك صار ملكك ماهو ملكي ومن عرفتك ما فضيت""",ar,,4,1
1123646380730404865,1123554199919386628,1556733148,gamer,Saleh08861879,False,NetflixMENA,true,"يا الطيب وين the 100 

ما نزل 

المفترض اليوم ينزل pic.twitter.com/wNKSyi5d24",ar,https://t.co/wNKSyi5d24,,2
1123709900960477184,1123554199919386628,1556748292,gamer,Saleh08861879,False,NetflixMENA,False,الوووو,ar,,1,
1123556245766574080,1123554199919386628,1556711658,master,master_gtf,False,NetflixMENA,False,اكون مستعد اذا اعطيتوني حساب مجاني,ar,,1,1
1123645174331183106,1123554199919386628,1556732860,BinGuwaihes,IAbdullahMQ,False,NetflixMENA,False,اخلص علينا بيكون فيه سيمبسون ولا ؟,ar,,,
1123646100060221440,1123554199919386628,1556733081,حسام,Hus2m,False,IAbdullahMQ NetflixMENA,False,ههههههههههههههههههههه والله يا انك صامل,ar,,,
1123646398837284864,1123554199919386628,1556733152,BinGuwaihes,IAbdullahMQ,False,Hus2m NetflixMENA,False,طاقين الجنون لكن نشوف نهايتها معهم ,ar,,,
1123556308899250178,1123554199919386628,1556711673,MA|AM,IVVIVVIVI,False,NetflixMENA,False,لنا 14 ساعة من دخلنا 1/5  لييييه The100 مانزل ؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟,ar,,,
1123558193853022208,1123554199919386628,1556712122,محمدً~``,qc__lr,False,NetflixMENA,False,منجددد استناه على أحر من الجمر,ar,,,
1123732683006324736,1123554199919386628,1556753724,Reem F,qReem94,False,NetflixMENA,False,عندي مسلسلين من السنة الي فاتت وانا انتظر السيزن الجديد حقهم ينزل وللأسف مارح ينزلون الا بآخر شهر بالاجازة ,ar,,1,
1123775926528040960,1123554199919386628,1556764034,جيسي بينكمان !,ptme_01,False,NetflixMENA,False,نبغى تعطونا تجربه شهر مجانا,ar,,1,
1123582949360787458,1123554199919386628,1556718024,❃❥ѕɑ̃̾м̃̾σ̃̾σ̃̾❃❥,samihamed102,False,NetflixMENA,False,متى ينزل الموسم الثالث لمسلسل سابرينا,ar,,1,
1123865897632960514,1123554199919386628,1556785485,Hajer,hbo47,False,NetflixMENA,False,انا واخر شي تجحفلت مافيه htgawm ولا the affair الموسم الخامس,ar,,1,
1123555288135667712,1123554199919386628,1556711429,بيشان ستارك .,SHYN_34,False,NetflixMENA,False,أنا بس إخلصوا نزلوا اورانج از ذا نيو بلاك وقود قيرلز ترا هرمت وأنا انتظر.,ar,,,
1123562033050476544,1123554199919386628,1556713038,محمّد العمودي,ii_7mmod,False,SHYN_34 NetflixMENA,False,يارب يفصل النت اول ما ينزل المسلسل,ar,,,
1123567764860547073,1123554199919386628,1556714404,بيشان ستارك .,SHYN_34,False,ii_7mmod NetflixMENA,False,فصلوا راسك.,ar,,,
1123561875378192384,1123554199919386628,1556713000,rabe.8 ⓭,rabeh_50,False,NetflixMENA,False,رمضان جا روقونا بس نرجع لكم العيد,ar,,,
1123556192092135432,1123554199919386628,1556711645,قسوره,justsmufc,False,NetflixMENA,False,"عندي سؤال ياصديقي ليه فيه مسلسلات اقدر احملها ومسلسلات مايطلع عندي علامة تحميل لها؟
وشكراً لك.",ar,,,
1123555998374010881,1123554199919386628,1556711599,.,______SAH,False,NetflixMENA,False,"ياخي حطوا مسلسلات اشتركت فيه ولقيته فاضي مافيه الا كم مسلسل بختمهم في يومين 
خلوه نفس نتفلكس الامريكي كل شي موجود فيه",ar,,,
1123566813126778880,1123554199919386628,1556714177,عبدالله البيشي,3bodcs,False,NetflixMENA,False,مانزل the 100 ؟,ar,,,
1123556163914731520,1123554199919386628,1556711638,ANDAM,andam_rma,False,NetflixMENA,False,متى 13 reasons why season 3 ?,en,,,
1123612276362182656,1123554199919386628,1556725017,عيسآآ,3esso95,False,NetflixMENA,False,ليش حذفتوا مسلسل Dexter ؟,ar,,,
1123570650956926976,1123554199919386628,1556715092,lubna ☾,881lubna,False,NetflixMENA,False,طيب أعطوني حساب,ar,,,
